,Customer ID,Predicted CLV (BG-NBD),Predicted CLV (Pareto-NBD),Predicted CLV (MBG-NBD)
3156,16794,2397.310017,2142.328351,2353.712379
3157,16795,1156.413803,824.3045734,1202.532945
3158,16797,813.7870235,478.9976636,787.172857
3159,16798,305.9981668,173.1077665,305.4551419
3160,16799,227.5258495,205.0596029,243.1627735
3161,16801,676.005203,647.7959364,660.0514542
3162,16802,147.1285927,92.70128195,151.8964297
3163,16804,1174.656004,1159.521204,1268.992575
3164,16805,1123.184405,939.2047099,1134.940388
3165,16806,1718.763428,1587.932853,1721.592225
3166,16807,2094.403334,1711.610378,2059.644909
3167,16808,831.7524767,794.9766288,901.0599763
3168,16809,1970.030158,1765.04587,1949.96964
3169,16810,797.7133403,659.3336768,804.8365889
3170,16811,3939.027257,3945.637804,3889.268043
3171,16812,12.90953263,27.44993308,13.77428535
3172,16813,4791.1187,4341.810242,4584.203705
3173,16814,12487.59224,10965.38128,12107.0133
3174,16815,296.6821077,214.2054084,318.7363753
3175,16816,1146.538229,1023.902187,1161.121715
3176,16817,3980.283562,3537.258837,3859.408956
3177,16818,7712.396388,6955.056056,7326.542945
3178,16822,51.69213433,35.10907964,49.33184187
3179,16823,1577.501225,1119.787916,1527.198708
3180,16824,1128.391037,1070.761342,1173.670896
3181,16825,1894.677546,1724.985093,1913.276029
3182,16827,211.1766779,134.3224257,197.9768453
3183,16828,1172.626951,1249.819136,1255.95024
3184,16829,670.8116073,615.4311489,731.7731737
3185,16830,1082.97554,991.3999685,1099.607718
3186,16832,837.7259143,677.7358243,831.4642504
3187,16833,2155.526121,1994.757993,2184.410924
3188,16834,518.9599115,459.7161555,570.1701061
3189,16835,1590.241492,1297.697584,1548.969242
3190,16836,993.1266871,916.5710448,1017.4675
3191,16837,6802.999807,6131.079966,6530.250083
3192,16838,1004.454189,789.888748,996.8321065
3193,16839,20227.83068,17793.082,19635.02158
3194,16840,77.60497824,52.01656698,74.91173642
3195,16841,3566.711957,3145.851057,3502.190981
3196,16842,1836.695716,1681.291462,1854.821582
3197,16843,16272.49897,14016.4247,15796.02238
3198,16844,146.0916587,119.7708589,152.7395148
3199,16846,758.498012,713.6523619,795.4987421
3200,16847,483.4082267,476.588415,529.7601885
3201,16848,1192.778159,1114.983104,1243.078363
3202,16851,3427.831879,3329.895996,3335.195046
3203,16852,1097.726942,1092.415803,1172.393885
3204,16854,340.9810204,248.2837757,372.8425355
3205,16855,2712.076571,2776.885897,2769.98287
3206,16856,790.5831033,750.9506199,824.1718567
3207,16858,13.36604644,7.683375131,11.54613479
3208,16859,1704.23835,1440.864081,1676.508613
3209,16860,441.9694477,261.5633547,427.463034
3210,16861,1414.591466,1262.956231,1413.013845
3211,16862,126.4247063,73.95901644,118.472782
3212,16863,1507.498544,1376.424319,1513.915453
3213,16864,394.4804009,280.1886527,429.2737275
3214,16866,793.6608238,967.1099135,830.9896612
3215,16868,387.2901752,262.672521,397.059032
3216,16869,2694.349747,2505.696818,2639.801821
3217,16871,4614.501606,4210.990145,4541.078436
3218,16872,1820.294954,1607.467306,1811.953062
3219,16873,12240.70735,10901.47002,11997.58038
3220,16875,3414.467012,2917.407559,3323.468312
3221,16877,2921.244619,2684.691269,2852.139668
3222,16880,2270.574837,2042.376427,2255.067346
3223,16882,1540.600324,1434.218782,1595.49805
3224,16883,1033.045439,595.371911,921.811539
3225,16884,948.9472532,895.8257252,993.5725962
3226,16885,1301.385194,1209.272178,1323.158572
3227,16887,647.926208,616.0810352,680.808609
3228,16888,414.550618,282.2694367,429.7187909
3229,16889,2039.599462,1588.790061,2009.031239
3230,16890,178.0113861,121.0214527,176.8370497
3231,16891,1945.643595,1752.929249,1925.638973
3232,16892,1012.363616,925.2797133,1014.377643
3233,16893,277.2912889,285.9601571,300.687703
3234,16895,1217.861595,1098.96907,1234.060793
3235,16897,298.8595791,311.0325821,326.2090606
3236,16898,1237.966669,1123.810416,1241.556558
3237,16899,2723.461082,2458.623675,2680.671608
3238,16903,1182.967558,1116.706913,1231.835795
3239,16904,7670.340978,6803.655498,7413.867397
3240,16905,4487.593505,4010.068048,4414.596553
3241,16906,1534.18839,1353.329457,1534.964509
3242,16907,2345.603114,2093.546457,2313.541183
3243,16910,7419.967485,6876.824096,6927.343198
3244,16911,29.12974116,26.55053984,28.25388673
3245,16912,3808.49763,3389.928493,3752.31042
3246,16913,386.009213,323.2108497,423.9469037
3247,16915,1945.482944,1741.489873,1914.605475
3248,16916,1737.780503,1610.195916,1769.610326
3249,16917,1263.251182,1015.554589,1323.865683
3250,16918,2883.62342,2525.778793,2831.694145
3251,16919,332.7292021,243.6600107,290.7345446
3252,16921,670.4728364,626.6593924,702.5534291
3253,16923,11904.70471,10487.01797,11584.24954
3254,16924,3224.162157,3146.941379,3203.377508
3255,16926,271.7521823,194.2546589,254.6736568
3256,16927,1003.973418,908.6537793,1042.467828
3257,16928,3541.426908,2737.340661,3345.943756
3258,16929,4432.958708,4077.506908,4254.257516
3259,16930,2212.852741,2246.259682,2295.423227
3260,16931,8090.35589,7162.860338,7795.899375
3261,16932,724.4823595,679.0296151,758.586417
3262,16933,2481.20015,2247.757686,2467.203276
3263,16934,1932.531531,1733.992818,1939.179412
3264,16935,159.5746746,162.2700848,161.4849228
3265,16936,773.0581505,762.3854491,841.123817
3266,16938,5000.940978,4511.425098,4962.089908
3267,16939,272.035164,167.5161575,273.3807999
3268,16940,4685.966178,4154.254068,4649.380461
3269,16942,4480.544989,4072.165104,4334.141523
3270,16943,1143.995545,847.0618609,1113.913433
3271,16945,7529.459438,6635.550414,7354.366715
3272,16946,381.9011313,229.8314658,364.094076
3273,16947,552.9172639,360.6110606,517.8855004
3274,16948,1107.018163,922.5729833,1097.41608
3275,16949,2675.852182,2432.38823,2630.522086
3276,16950,3295.203665,2889.186877,3245.744183
3277,16951,1068.558065,954.124093,1075.824176
3278,16952,782.4483123,700.3890738,803.9022829
3279,16954,5565.565738,4953.089335,5448.563998
3280,16955,1277.600554,967.0470428,1242.512023
3281,16957,661.7109162,630.036239,720.1219837
3282,16960,1900.03164,1699.331233,1888.69595
3283,16961,1017.923886,881.979046,1021.931409
3284,16966,4735.702045,4276.105427,4557.781567
3285,16968,1807.881338,1810.513758,1899.699317
3286,16969,1589.832438,1513.748639,1624.76686
3287,16972,479.9306895,376.790721,518.3783302
3288,16974,208.8580748,156.0495736,220.3228908
3289,16975,53.63364323,49.79757763,50.44981388
3290,16977,459.3744633,310.8878297,473.2621857
3291,16978,518.7803777,504.3542138,569.2101443
3292,16979,3865.99592,3456.317486,3776.862948
3293,16980,1148.482122,925.4967189,1187.540275
3294,16983,5120.086278,4565.322744,4997.76353
3295,16984,8068.305705,6843.107177,7854.563946
3296,16985,8887.727774,7868.515077,8701.947643
3297,16986,2251.708121,2046.771663,2264.665851
3298,16987,2421.29462,2180.222467,2396.3475
3299,16988,685.6822997,681.7381628,745.5569485
3300,16989,2496.224443,2310.761259,2409.23671
3301,16990,584.5063155,511.5831746,638.6290426
3302,16992,5342.883258,4758.76772,5244.598943
3303,16993,564.388395,392.9933459,609.1014324
3304,16996,2969.46767,2635.58328,2894.19323
3305,16997,309.6655438,339.8761713,319.0978305
3306,16998,921.0053845,775.2698321,918.770258
3307,16999,2281.395915,2306.541587,2371.849571
3308,17000,229.9817517,228.27483,247.9301778
3309,17001,6454.582229,5744.755901,6313.169575
3310,17002,2425.827163,2138.919513,2417.819019
3311,17003,534.9367347,361.5362469,545.8836292
3312,17004,2488.104811,2284.046231,2534.050586
3313,17005,342.7426467,236.3402576,369.9925833
3314,17006,1831.023334,1659.587189,1822.37377
3315,17007,1782.431853,1588.630239,1762.757077
3316,17011,584.2861708,554.8111172,612.9325463
3317,17014,3459.235221,3362.870386,3400.988107
3318,17015,3324.406082,3172.123761,3393.316045
3319,17017,7319.266962,6483.030589,7143.249363
3320,17018,1838.238376,1666.375196,1851.073178
3321,17019,3413.450531,3073.135388,3384.606539
3322,17020,359.8401018,232.3385794,384.7990768
3323,17021,52.08610674,38.59348897,47.34913191
3324,17022,574.2070339,565.3458146,626.0439921
3325,17023,559.0229136,370.8752686,577.692921
3326,17024,1465.473079,1407.12829,1489.385365
3327,17025,964.450169,883.3723678,989.6560434
3328,17026,727.8358405,623.87241,756.6013026
3329,17027,1375.747965,1205.71611,1367.820626
3330,17028,337.3623094,192.7977815,331.9547032
3331,17029,1943.164912,1667.247503,1932.890764
3332,17031,1420.07346,1296.559919,1425.012809
3333,17032,178.9065008,94.31806727,159.5810526
3334,17033,1749.490364,1574.5085,1777.501364
3335,17034,1753.525924,1586.179353,1744.175924
3336,17035,715.3786121,548.5742569,718.1466195
3337,17038,622.2346558,612.660069,677.9518828
3338,17040,653.4410105,610.3163844,715.8903774
3339,17041,1714.921415,1571.551832,1736.035319
3340,17042,2463.542461,2277.038464,2442.61301
3341,17043,2194.682292,1972.950202,2187.347514
3342,17044,9368.198044,8363.562925,9215.22197
3343,17045,1175.495234,1022.818405,1176.408722
3344,17046,1513.199564,1299.635949,1548.202868
3345,17047,1744.898458,1560.771905,1770.019751
3346,17048,1898.125667,1579.42505,1860.707403
3347,17049,9054.54504,8040.005789,8844.895628
3348,17050,3790.18114,3182.939631,3701.996871
3349,17051,828.6729068,687.9047055,846.5227527
3350,17054,2985.807467,2728.412429,2928.193904
3351,17058,1720.866916,1610.273578,1770.599246
3352,17059,4765.102316,4252.955509,4713.726789
3353,17061,5890.193951,5455.32436,5589.037801
3354,17062,164.3761954,146.6360102,153.3850548
3355,17063,3337.858845,2968.614772,3272.98607
3356,17064,1531.015983,1429.457037,1586.616319
3357,17067,62.21946831,51.47261301,63.51594339
3358,17068,9641.564133,8458.365331,9339.44241
3359,17069,4826.874666,4263.060029,4733.263027
3360,17070,740.5085641,697.97947,807.8892372
3361,17071,3680.812556,3269.286893,3603.36
3362,17073,4452.706965,4238.266984,4353.891209
3363,17075,2155.831706,1935.975389,2136.429266
3364,17076,1324.969005,1203.22415,1334.390573
3365,17080,1406.533273,1263.720565,1392.963415
3366,17081,1226.837403,1116.39635,1233.425952
3367,17082,2999.03288,2751.018779,3045.225134
3368,17083,3491.222349,2914.235885,3420.248598
3369,17084,2677.298319,2629.268627,2915.00747
3370,17085,4477.91611,2967.731428,4107.774831
3371,17086,9279.48094,8746.159298,8643.665473
3372,17088,2498.047369,2322.874813,2512.490361
3373,17090,3546.82777,3165.679038,3469.813177
3374,17091,7071.941549,6293.210194,6928.623774
3375,17092,4857.485856,4287.734527,4797.576382
3376,17094,439.7062905,351.9352139,448.4940805
3377,17095,2169.415893,1939.289654,2144.555013
3378,17096,3964.822289,3517.932788,3868.088424
3379,17097,2181.534467,1971.861427,2152.139641
3380,17098,407.0158114,284.6693881,415.2168781
3381,17101,2832.496623,2569.05778,2822.212021
3382,17105,896.9292557,827.5603575,975.1451665
3383,17107,11918.91742,10621.88293,11786.62786
3384,17109,1894.360098,1696.716552,1872.885408
3385,17110,648.8785594,569.3022564,679.7294611
3386,17111,698.4912459,682.5657344,761.5598884
3387,17113,33.39163855,21.20292639,29.57548498
3388,17114,1999.780188,1802.109059,1951.807244
3389,17115,2314.192669,2075.793173,2285.587761
3390,17119,2633.35793,2554.457151,2576.43564
3391,17122,989.4023762,870.8645882,1009.195257
3392,17123,959.9959021,842.7163016,1004.666806
3393,17126,2128.133143,1720.505333,2070.338825
3394,17127,477.0308392,265.6705359,454.4622979
3395,17131,7706.713589,7344.700382,7423.169814
3396,17132,329.8233582,268.8825144,351.3361471
3397,17133,9912.54809,8845.826694,9754.990523
3398,17134,951.508157,864.1452396,991.961746
3399,17135,2328.644865,2090.971736,2303.523933
3400,17137,359.6861091,206.9989073,340.0442399
3401,17138,1606.027969,1046.236087,1533.430555
3402,17139,17057.88994,15082.48653,16668.4084
3403,17141,418.4980275,307.441177,458.5118547
3404,17142,1030.48328,819.4924803,1051.830013
3405,17143,373.357385,275.4258159,403.4789761
3406,17144,2515.63264,2523.537735,2619.91685
3407,17145,147.2005906,90.75675683,132.5400823
3408,17146,4246.805519,3397.814362,4084.417277
3409,17147,3007.929534,2668.10429,2953.258349
3410,17150,606.8637864,344.3180178,572.5798628
3411,17152,1663.916423,1414.560963,1729.658713
3412,17155,1082.045893,983.6508097,1083.890957
3413,17157,4587.972444,4081.546965,4498.675445
3414,17158,1861.744617,1688.668472,1870.700747
3415,17159,1990.461047,1813.608143,2000.797048
3416,17160,8208.267748,7229.05988,8039.809416
3417,17162,2981.996782,2695.709777,2923.977522
3418,17163,867.08153,808.7530483,890.804229
3419,17164,3949.7977,3595.689889,3885.844773
3420,17165,903.0319523,555.3633312,850.5661467
3421,17166,1246.812721,1184.944991,1276.401958
3422,17167,311.3017534,267.1319291,313.2892898
3423,17169,1315.331476,1181.294445,1318.141937
3424,17170,120.3140097,138.2015767,122.9998667
3425,17171,429.3911665,360.4163304,471.6766964
3426,17172,916.200379,816.1821608,921.4113188
3427,17173,11148.76426,10258.71334,10568.53362
3428,17175,2267.783257,2068.566863,2257.079289
3429,17176,746.5217168,639.9902949,782.849566
3430,17179,1515.090972,1208.847381,1497.38474
3431,17180,2241.583253,1972.136884,2213.801146
3432,17181,746.8634585,699.2684208,782.5027097
3433,17182,334.7615053,246.9175888,367.1533861
3434,17183,11657.50176,10793.18418,10947.07805
3435,17184,251.3444872,155.1109466,271.1962738
3436,17185,85.13425498,77.27281191,88.92758075
3437,17186,1966.428852,2066.025543,2047.03524
3438,17187,515.7965775,450.4878744,565.1736729
3439,17188,3901.175307,3474.923133,3832.936319
3440,17189,944.4595033,834.2405759,957.5760034
3441,17190,1446.946095,1296.492339,1452.742406
3442,17191,4109.949271,3657.812936,4055.479634
3443,17193,2243.331036,1999.856651,2221.948176
3444,17194,593.9067116,465.5752367,617.5106781
3445,17198,1375.461127,1301.260435,1429.031142
3446,17200,382.9221497,289.6282835,419.676228
3447,17201,988.4466508,909.2216115,1015.001697
3448,17203,4422.731429,4079.738817,4496.430175
3449,17204,3181.183787,2229.319136,2936.85144
3450,17205,999.7331455,936.7965161,1046.59783
3451,17209,82.30234744,51.32152722,78.89691664
3452,17211,3478.908965,3092.06486,3426.557175
3453,17212,688.5902656,551.3963493,715.3062786
3454,17213,4778.492495,4177.945423,4671.324876
3455,17214,1905.329325,1705.019947,1885.822313
3456,17217,414.3775717,362.8406681,454.8881453
3457,17218,3997.816228,3558.435091,3917.237793
3458,17219,622.0695749,612.2394414,677.8110524
3459,17220,4115.72421,3651.738343,4044.034591
3460,17221,966.6365001,904.368058,991.5335406
3461,17222,1534.709793,1372.54018,1542.827381
3462,17223,506.9172152,461.3620951,516.4153353
3463,17226,613.4191442,469.7926018,640.4887857
3464,17227,2124.220576,1896.310915,2094.523612
3465,17228,3407.669297,3036.158482,3349.190337
3466,17229,1268.293664,1285.887437,1358.906536
3467,17230,458.92675,235.7244099,391.5607264
3468,17231,6336.749282,5611.598785,6197.327633
3469,17232,4036.394847,4027.825471,3964.269438
3470,17233,627.0554799,595.8920019,658.7214843
3471,17235,2375.06808,2132.165538,2354.459743
3472,17236,2171.957949,1940.974672,2138.814082
3473,17237,1260.928891,1173.242942,1281.773643
3474,17238,7025.948501,6229.20618,6862.542278
3475,17239,873.8925392,563.1205811,846.986388
3476,17241,32.97649501,20.33531631,28.78293545
3477,17242,2142.210084,1884.32739,2168.77457
3478,17243,18321.70155,16160.51331,17816.88078
3479,17244,1242.539905,1172.040363,1305.504899
3480,17245,411.194839,371.0597583,451.812163
3481,17246,232.5087479,147.4943078,252.3132177
3482,17248,655.3730484,616.6009653,716.6634906
3483,17250,1017.750539,1011.898145,1097.985176
3484,17251,556.395889,402.4818238,580.1362552
3485,17252,894.1522925,878.2054747,963.5216184
3486,17254,946.5927127,901.8522446,984.9165965
3487,17255,1093.474702,1006.446161,1114.947125
3488,17256,779.7350391,694.4251697,798.5444752
3489,17258,353.1990658,265.1313273,387.1208221
3490,17259,1576.515241,1340.763569,1591.360596
3491,17262,2501.732253,2217.323345,2481.70216
3492,17265,1005.012655,1012.850173,1086.769753
3493,17266,868.3259869,803.6946411,880.3531128
3494,17268,1709.703536,1431.273668,1675.819394
3495,17270,337.0299037,235.5106792,368.8472978
3496,17272,3322.209134,3043.011226,3295.000482
3497,17274,646.4088864,634.8019407,703.7712395
3498,17277,754.2812704,672.0105967,820.9178791
3499,17278,505.7540962,437.6874609,554.6417918
3500,17281,365.9614122,210.6961035,341.0689362
3501,17282,2141.05399,1838.5217,2154.245579
3502,17284,3579.555047,3155.267254,3519.449743
3503,17285,130.6584491,92.25261565,135.2977793
3504,17286,672.7397434,664.769779,732.4044895
3505,17287,3765.998964,3322.805922,3687.73992
3506,17288,3826.613963,3440.695303,3751.332073
3507,17289,2374.14045,2114.833428,2345.171723
3508,17290,1596.134038,1457.66074,1599.04773
3509,17292,284.7731287,197.141922,306.7801834
3510,17293,3579.884796,3192.579452,3518.334757
3511,17295,2511.303497,2557.98205,2601.094473
3512,17298,1134.423966,1000.525775,1147.343031
3513,17299,1539.500621,1403.113693,1538.861295
3514,17300,390.1263766,297.7130987,422.0734316
3515,17301,483.6926289,481.6800085,530.0025886
3516,17302,2423.534627,2211.036068,2394.577503
3517,17306,13219.23201,11707.3437,12761.75955
3518,17307,68.97974752,39.35687266,59.72132564
3519,17308,497.053511,396.8596279,535.1895116
3520,17309,504.6115858,464.9133191,529.5843027
3521,17310,425.0030567,317.2797619,462.7194069
3522,17311,2787.707296,2453.043757,2780.739356
3523,17312,1176.397773,1429.842258,1231.108081
3524,17314,4223.607753,3724.280569,4131.278675
3525,17315,12818.64893,11296.50016,12325.20695
3526,17317,2971.789846,2982.101148,2972.373618
3527,17320,2333.060551,2040.287845,2340.946413
3528,17321,1684.028525,1552.752843,1704.096268
3529,17322,583.096595,353.9640888,567.5715967
3530,17323,1782.011444,1592.880566,1757.636277
3531,17324,2237.855387,2000.024147,2208.479782
3532,17325,665.700533,524.9998373,695.5807851
3533,17326,353.6312367,259.8776232,383.5873504
3534,17327,359.8783994,262.4369933,391.6592142
3535,17329,904.854279,848.0645504,930.8283826
3536,17330,775.9795785,722.8169509,796.6859871
3537,17332,39.67230754,27.83261646,36.18486451
3538,17334,327.2745722,278.2662676,320.5017424
3539,17335,438.1881528,335.3710968,480.8096151
3540,17337,1671.67507,1475.946757,1678.830343
3541,17338,11510.65264,10186.00841,11251.74557
3542,17339,816.3029624,730.9065467,833.6504093
3543,17340,18737.92887,16596.0818,18313.77548
3544,17341,1353.789444,1190.800663,1415.537242
3545,17342,264.6870962,148.9966341,240.0303774
3546,17343,650.8319927,384.1229607,620.4922508
3547,17344,404.9023876,400.71741,444.5417581
3548,17345,1416.887908,1289.072809,1419.446411
3549,17346,5869.680704,5195.208974,5713.045403
3550,17348,2374.337736,2136.306646,2353.816645
3551,17349,994.9613176,817.8725192,1000.831635
3552,17350,1698.97503,1556.784896,1709.727557
3553,17351,2024.987627,1798.946198,2000.498221
3554,17353,2779.619448,2344.691893,2761.849718
3555,17354,1459.111865,1423.907743,1591.119456
3556,17356,680.3299366,461.1071138,671.4523689
3557,17358,743.3895491,507.0976626,732.0494882
3558,17359,435.7989855,436.2750228,477.6857057
3559,17360,1658.46668,1540.2319,1690.541622
3560,17361,814.2537635,750.6131009,836.3380828
3561,17362,911.9321084,648.5808401,887.2290572
3562,17363,210.2244578,218.9811289,227.3795432
3563,17364,10230.70386,9074.594909,9992.125783
3564,17365,7297.47037,6505.06698,7173.059592
3565,17366,281.5742069,241.5512818,282.6955151
3566,17368,2237.420193,1987.971796,2201.029035
3567,17370,1886.861679,1808.335905,1874.533893
3568,17371,779.4097146,729.5377895,801.6896505
3569,17372,4106.025944,3543.356521,3987.288021
3570,17373,1394.582285,1252.471951,1392.653672
3571,17374,867.2621634,708.3082385,868.2825734
3572,17375,874.7730455,705.5904537,864.223006
3573,17376,864.7696857,785.2901743,884.0545229
3574,17377,15093.59207,13047.77174,14608.24493
3575,17380,113.3390636,88.25595574,108.0616543
3576,17381,35495.91058,31295.32365,34407.01103
3577,17382,1258.869469,1113.265812,1251.924781
3578,17383,639.2121722,637.0051468,697.1393197
3579,17384,880.5932478,835.235259,918.9411622
3580,17386,3876.205542,3566.072916,3889.285324
3581,17387,3814.811557,3901.238583,3859.204337
3582,17388,2429.319983,2099.640731,2391.482335
3583,17389,47749.75951,42132.26375,46437.88345
3584,17391,714.0102756,851.2456907,789.0067175
3585,17392,612.4920172,472.8732254,628.9071386
3586,17393,336.8844001,255.7162797,363.1522292
3587,17396,10601.65618,9341.534977,10314.2691
3588,17397,1026.011255,1013.776607,1117.770294
3589,17398,1271.874471,1175.779241,1310.828957
3590,17400,3217.108029,2701.43749,3183.447157
3591,17402,4822.055369,4284.140688,4719.359588
3592,17403,690.1061669,678.2474612,752.952267
3593,17404,40878.39492,36243.58155,39929.32016
3594,17405,3060.337651,2851.251691,2983.764881
3595,17406,91.12152224,47.9516697,78.03079432
3596,17409,4811.954806,3721.518103,4714.553775
3597,17410,2941.711283,2720.519265,2902.878841
3598,17411,1283.274331,1158.467875,1275.766294
3599,17412,3872.872555,3451.177245,3798.723959
3600,17413,440.2631779,322.609483,479.7365756
3601,17414,1881.688196,1703.598478,1894.760394
3602,17416,14193.11141,12510.67173,13900.06522
3603,17418,1131.673365,1062.476935,1176.865088
3604,17419,6149.637189,5455.949884,6018.858554
3605,17420,1826.404957,1639.330233,1814.629133
3606,17421,710.3907611,498.3707637,739.4450989
3607,17422,4118.873871,3635.003628,4002.647374
3608,17423,1560.041426,1415.524678,1564.356278
3609,17425,2121.914089,2149.406075,2188.652741
3610,17426,6649.291869,5973.198889,6566.244019
3611,17428,26373.92474,23338.76302,25710.89695
3612,17429,1539.505679,1298.588699,1505.567533
3613,17430,1126.32052,1040.49942,1150.197274
3614,17432,1663.425543,1511.599304,1666.216479
3615,17433,781.9871762,748.0134536,851.9053179
3616,17434,9467.334412,8749.136801,8774.807588
3617,17436,875.5605188,800.269067,877.3227432
3618,17438,1092.444721,784.9939839,1069.389395
3619,17440,730.1234149,617.0303367,733.6169696
3620,17442,4271.713088,3748.193894,4165.3173
3621,17444,2198.333447,2612.273726,2296.056857
3622,17446,641.7200088,586.2966916,698.0335725
3623,17447,2087.957727,2143.993495,2176.433694
3624,17448,3540.414081,2146.89357,3122.472003
3625,17449,4299.351249,3856.664779,4240.369201
3626,17450,258590.1643,227507.9225,248565.6012
3627,17451,6392.710868,5920.983949,6040.345922
3628,17453,2245.986876,2269.836359,2320.946177
3629,17454,1222.609248,846.5360677,1156.685363
3630,17456,529.793755,414.7320092,574.2052475
3631,17457,4090.636165,3036.590155,3879.642934
3632,17458,822.24899,814.2563951,894.3062762
3633,17459,2650.372558,2766.046248,2754.656091
3634,17460,2060.063221,1696.423888,1984.994312
3635,17461,3726.677138,3841.287486,3761.92208
3636,17462,1126.585687,1057.448866,1163.682088
3637,17463,2581.02343,2318.032024,2554.12811
3638,17464,855.1795158,754.7161259,896.1146023
3639,17465,197.5760966,102.9490545,174.1628071
3640,17466,2403.477739,2416.253191,2498.738013
3641,17468,870.1256825,827.0757614,904.1491206
3642,17469,4483.923294,3973.963107,4392.558475
3643,17470,3374.968164,2971.07663,3302.661183
3644,17472,933.0757675,776.9481496,953.3431437
3645,17473,183.6247414,164.7861533,184.2059212
3646,17476,382.6093004,243.7356198,383.0771381
3647,17477,1.161642041,1.689639891,1.14672046
3648,17478,518.6682951,381.2041516,567.3035616
3649,17480,1032.607077,955.4767083,1076.708982
3650,17481,5336.56787,5014.619442,5106.25897
3651,17482,374.6263228,258.8701435,401.7201387
3652,17483,1139.857919,1037.124399,1159.88352
3653,17484,150.1989578,104.5383896,157.3720584
3654,17489,1084.509607,1061.734965,1166.634764
3655,17490,2857.692132,2571.530668,2819.907117
3656,17491,6228.733234,5543.564333,6088.902867
3657,17492,931.8708166,750.9224985,970.2379076
3658,17495,1270.104036,1183.306325,1291.820356
3659,17496,701.4111313,436.30211,682.2996944
3660,17497,346.8925447,259.2913767,379.4568669
3661,17499,733.5103035,565.6227788,762.9602009
3662,17500,6502.605263,6484.921001,6226.634715
3663,17502,5700.044486,5510.345711,5298.665175
3664,17503,3093.582235,3106.710753,3129.284113
3665,17504,2384.720865,1363.618374,2098.860045
3666,17505,1512.565068,1293.195912,1546.490529
3667,17507,586.2760484,540.6298519,637.4496771
3668,17508,1746.004752,1033.69288,1619.392125
3669,17509,6005.403237,6795.992126,6059.172366
3670,17510,751.6207592,742.0869851,818.9992035
3671,17511,147861.4802,130442.4121,143832.5574
3672,17512,4383.955899,3862.996102,4291.112147
3673,17513,1171.131913,1084.731378,1222.787929
3674,17514,448.9076548,424.6834693,492.8144556
3675,17515,2116.987579,1888.358239,2089.996806
3676,17516,1755.770907,1611.399446,1760.595453
3677,17518,358.7513832,257.9016872,391.5402381
3678,17519,4497.527091,3993.174909,4414.207469
3679,17521,1922.478174,1743.756122,1916.343352
3680,17522,2966.074076,2746.60425,2929.507884
3681,17523,5400.465953,5321.648831,5095.440368
3682,17524,378.2609673,301.9547595,409.4261702
3683,17525,392.8327619,337.8152957,396.7863476
3684,17526,3018.414555,2703.718216,2972.619704
3685,17527,2338.734491,2147.48702,2279.081683
3686,17528,13019.06293,12027.63926,11929.266
3687,17529,235.9184073,145.067263,249.1348873
3688,17530,2828.21144,2547.936546,2798.988037
3689,17531,1370.89022,1159.437578,1358.018552
3690,17534,1382.049582,1253.43835,1400.325799
3691,17536,599.5134211,524.1407109,628.9715907
3692,17537,937.203119,922.439862,1015.154318
3693,17539,3.897775575,3.184372978,3.523824221
3694,17540,1727.567418,1569.576823,1724.38641
3695,17542,420.7473126,358.5696046,462.0573122
3696,17545,1233.712343,1161.841355,1291.978803
3697,17547,429.929906,279.0840955,428.6358423
3698,17548,459.9535393,371.7506747,437.4638987
3699,17549,2389.495712,2436.973894,2453.674507
3700,17550,1710.150247,1310.29256,1678.548351
3701,17552,2996.722204,2639.598385,2943.072251
3702,17553,2497.559526,2191.786667,2557.052851
3703,17554,4460.795831,4156.989544,4347.022112
3704,17555,1323.780211,1215.984771,1339.68035
3705,17556,618.6374341,548.2204541,674.920848
3706,17557,798.9549264,748.7033838,821.8261041
3707,17560,1909.564085,1636.221124,1883.013486
3708,17561,790.2486937,739.1737889,812.858563
3709,17562,3593.746798,3290.486727,3441.255973
3710,17564,2934.903181,2876.503073,2912.086437
3711,17566,4436.879222,4473.863368,4433.451731
3712,17567,6302.82521,5639.602915,6164.933711
3713,17571,1890.101004,1711.625986,1908.609809
3714,17572,1080.204187,941.894342,1066.768288
3715,17573,2334.921005,2284.384588,2330.482296
3716,17576,8029.03712,7085.034312,7822.249871
3717,17577,107.9398163,81.14918254,111.2550545
3718,17578,1053.319928,778.9257507,1004.818034
3719,17579,978.5861355,903.5669191,990.3413534
3720,17580,533.4301404,417.9714557,514.8759221
3721,17581,15812.34166,14022.33147,15441.31998
3722,17582,1152.99351,876.6298614,1150.171124
3723,17584,4231.884399,3854.663266,4234.653854
3724,17585,2350.172849,2003.104311,2314.077136
3725,17588,2561.92682,2195.85109,2533.528345
3726,17589,12325.89212,10576.9932,11987.25858
3727,17590,7137.827177,6925.737268,6879.479432
3728,17591,2595.681501,2267.031877,2568.323304
3729,17593,6402.55845,5725.83862,6300.044639
3730,17594,1850.042654,1670.11917,1895.780781
3731,17595,3105.531039,3143.880568,3145.57629
3732,17596,4175.082097,3709.605143,4107.175285
3733,17597,2400.474,1755.590895,2320.625855
3734,17601,556.2246994,480.967267,606.639578
3735,17602,7272.702954,6474.267525,7116.923689
3736,17604,954.3736701,729.7819563,944.8867807
3737,17608,700.9208588,663.6532646,734.5636147
3738,17609,1833.911974,1637.076926,1820.444516
3739,17610,50.29753564,29.38512575,44.7609383
